,country_name,occupation_name,year,skill_name,impt_rank
557,Brazil,Administrative Specialist,2015,Windows,8
558,Brazil,Administrative Specialist,2015,Business Planning,9
559,Brazil,Administrative Specialist,2015,Customer Service,10
560,Brazil,Administrative Supervisor,2015,Operating Systems,1
561,Brazil,Administrative Supervisor,2015,Negotiation,2
562,Brazil,Administrative Supervisor,2015,Microsoft PowerPoint,3
563,Brazil,Administrative Supervisor,2015,Microsoft Word,4
564,Brazil,Administrative Supervisor,2015,Portuguese,5
565,Brazil,Administrative Supervisor,2015,Business Planning,6
566,Brazil,Administrative Supervisor,2015,Strategic Planning,7
567,Brazil,Administrative Supervisor,2015,Microsoft Excel,8
568,Brazil,Administrative Supervisor,2015,Team Leadership,9
569,Brazil,Administrative Supervisor,2015,Microsoft Project,10
570,Brazil,Architect,2015,Architecture,1
571,Brazil,Architect,2015,SketchUp,2
572,Brazil,Architect,2015,AutoCAD,3
573,Brazil,Architect,2015,Architectural Design,4
574,Brazil,Architect,2015,Revit,5
575,Brazil,Architect,2015,Interior Design,6
576,Brazil,Architect,2015,Urban Design,7
577,Brazil,Architect,2015,Construction,8
578,Brazil,Architect,2015,CorelDRAW,9
579,Brazil,Architect,2015,Adobe Photoshop,10
580,Brazil,Art Director,2015,Adobe Illustrator,1
581,Brazil,Art Director,2015,Graphic Design,2
582,Brazil,Art Director,2015,Art Direction,3
583,Brazil,Art Director,2015,Advertising,4
584,Brazil,Art Director,2015,Adobe Photoshop,5
585,Brazil,Art Director,2015,Adobe InDesign,6
586,Brazil,Art Director,2015,Digital Marketing,7
587,Brazil,Art Director,2015,Logo Design,8
588,Brazil,Art Director,2015,Online Advertising,9
589,Brazil,Art Director,2015,Web Design,10
590,Brazil,Attorney,2015,Legal Advice,1
591,Brazil,Attorney,2015,Corporate Law,2
592,Brazil,Attorney,2015,Civil Litigation,3
593,Brazil,Attorney,2015,Legal Writing,4
594,Brazil,Attorney,2015,Legal Research,5
595,Brazil,Attorney,2015,Court Proceedings,6
596,Brazil,Attorney,2015,Legal Assistance,7
597,Brazil,Attorney,2015,Labor and Employment Law,8
598,Brazil,Attorney,2015,Portuguese,9
599,Brazil,Attorney,2015,Consumer Law,10
600,Brazil,Auditor,2015,Auditing,1
601,Brazil,Auditor,2015,Internal Controls,2
602,Brazil,Auditor,2015,Internal Audit,3
603,Brazil,Auditor,2015,External Audit,4
604,Brazil,Auditor,2015,Accounting,5
605,Brazil,Auditor,2015,Financial Reporting,6
606,Brazil,Auditor,2015,Financial Audits,7
607,Brazil,Auditor,2015,International Financial Reporting Standards (IFRS),8
608,Brazil,Auditor,2015,Financial Analysis,9
609,Brazil,Auditor,2015,Microsoft PowerPoint,10
610,Brazil,Business Analyst,2015,Operating Systems,1
611,Brazil,Business Analyst,2015,Microsoft Project,2
612,Brazil,Business Analyst,2015,Enterprise Resource Planning (ERP),3
613,Brazil,Business Analyst,2015,Unified Modeling Language (UML),4
614,Brazil,Business Analyst,2015,Business Intelligence (BI),5
615,Brazil,Business Analyst,2015,ITIL,6
616,Brazil,Business Analyst,2015,SQL,7
617,Brazil,Business Analyst,2015,Microsoft SQL Server,8
618,Brazil,Business Analyst,2015,Scrum,9
619,Brazil,Business Analyst,2015,Oracle Database,10
620,Brazil,Business Consultant,2015,Business Planning,1
621,Brazil,Business Consultant,2015,Operating Systems,2
622,Brazil,Business Consultant,2015,Business Strategy,3
623,Brazil,Business Consultant,2015,Negotiation,4
624,Brazil,Business Consultant,2015,Strategic Planning,5
625,Brazil,Business Consultant,2015,Portuguese,6
626,Brazil,Business Consultant,2015,Sales Management,7
627,Brazil,Business Consultant,2015,Team Leadership,8
628,Brazil,Business Consultant,2015,Marketing Strategy,9
629,Brazil,Business Consultant,2015,Microsoft PowerPoint,10
630,Brazil,Business Intelligence Analyst,2015,Business Intelligence (BI),1
631,Brazil,Business Intelligence Analyst,2015,Oracle Database,2
632,Brazil,Business Intelligence Analyst,2015,Microsoft SQL Server,3
633,Brazil,Business Intelligence Analyst,2015,SQL,4
634,Brazil,Business Intelligence Analyst,2015,"Extract, Transform, Load (ETL)",5
635,Brazil,Business Intelligence Analyst,2015,Operating Systems,6
636,Brazil,Business Intelligence Analyst,2015,PL/SQL,7
637,Brazil,Business Intelligence Analyst,2015,Unified Modeling Language (UML),8
638,Brazil,Business Intelligence Analyst,2015,Business Intelligence Tools,9
639,Brazil,Business Intelligence Analyst,2015,Databases,10
640,Brazil,Business Manager,2015,Business Planning,1
641,Brazil,Business Manager,2015,Operating Systems,2
642,Brazil,Business Manager,2015,Negotiation,3
643,Brazil,Business Manager,2015,Business Strategy,4
644,Brazil,Business Manager,2015,Team Leadership,5
645,Brazil,Business Manager,2015,Strategic Planning,6
646,Brazil,Business Manager,2015,Portuguese,7
647,Brazil,Business Manager,2015,Sales Management,8
648,Brazil,Business Manager,2015,Marketing Strategy,9
649,Brazil,Business Manager,2015,Banking,10
650,Brazil,Business Specialist,2015,Negotiation,1
651,Brazil,Business Specialist,2015,Strategic Planning,2
652,Brazil,Business Specialist,2015,Business Planning,3
653,Brazil,Business Specialist,2015,Microsoft PowerPoint,4
654,Brazil,Business Specialist,2015,Business Strategy,5
655,Brazil,Business Specialist,2015,Microsoft Word,6
656,Brazil,Business Specialist,2015,Marketing Strategy,7
657,Brazil,Business Specialist,2015,Operating Systems,8
658,Brazil,Business Specialist,2015,Microsoft Excel,9
659,Brazil,Business Specialist,2015,Team Leadership,10
660,Brazil,Buyer,2015,Negotiation,1
661,Brazil,Buyer,2015,Purchasing,2
662,Brazil,Buyer,2015,SAP Products,3
663,Brazil,Buyer,2015,5S,4
664,Brazil,Buyer,2015,Logistics Management,5
665,Brazil,Buyer,2015,Operating Systems,6
666,Brazil,Buyer,2015,Supply Chain Management,7
667,Brazil,Buyer,2015,Strategic Planning,8
668,Brazil,Buyer,2015,Business Planning,9
669,Brazil,Buyer,2015,Microsoft PowerPoint,10
670,Brazil,Cashier,2015,Microsoft Word,1
671,Brazil,Cashier,2015,Cashiering,2
672,Brazil,Cashier,2015,Microsoft PowerPoint,3
673,Brazil,Cashier,2015,Customer Service,4
674,Brazil,Cashier,2015,Sales,5
675,Brazil,Cashier,2015,Microsoft Excel,6
676,Brazil,Cashier,2015,Banking,7
677,Brazil,Cashier,2015,Operating Systems,8
678,Brazil,Cashier,2015,Strategic Planning,9
679,Brazil,Cashier,2015,Portuguese,10
680,Brazil,Chief Executive Officer,2015,Business Planning,1
681,Brazil,Chief Executive Officer,2015,Business Strategy,2
682,Brazil,Chief Executive Officer,2015,Negotiation,3
683,Brazil,Chief Executive Officer,2015,Operating Systems,4
684,Brazil,Chief Executive Officer,2015,Marketing Strategy,5
685,Brazil,Chief Executive Officer,2015,Strategic Planning,6
686,Brazil,Chief Executive Officer,2015,Team Leadership,7
687,Brazil,Chief Executive Officer,2015,Microsoft PowerPoint,8
688,Brazil,Chief Executive Officer,2015,Marketing,9
689,Brazil,Chief Executive Officer,2015,Portuguese,10
690,Brazil,Civil Engineer,2015,Civil Engineering,1
691,Brazil,Civil Engineer,2015,AutoCAD,2
692,Brazil,Civil Engineer,2015,Microsoft Project,3
693,Brazil,Civil Engineer,2015,Construction,4
694,Brazil,Civil Engineer,2015,Engineering,5
695,Brazil,Civil Engineer,2015,Project Planning,6
696,Brazil,Civil Engineer,2015,Construction Site Management,7
697,Brazil,Civil Engineer,2015,Contract Management,8
698,Brazil,Civil Engineer,2015,Microsoft Word,9
699,Brazil,Civil Engineer,2015,Project Engineering,10
700,Brazil,Civil Engineering Professional,2015,AutoCAD,1
701,Brazil,Civil Engineering Professional,2015,Civil Engineering,2
702,Brazil,Civil Engineering Professional,2015,Microsoft Project,3
703,Brazil,Civil Engineering Professional,2015,Construction,4
704,Brazil,Civil Engineering Professional,2015,Construction Site Management,5
705,Brazil,Civil Engineering Professional,2015,Engineering,6
706,Brazil,Civil Engineering Professional,2015,Microsoft Word,7
707,Brazil,Civil Engineering Professional,2015,Microsoft PowerPoint,8
708,Brazil,Civil Engineering Professional,2015,Project Planning,9
709,Brazil,Civil Engineering Professional,2015,Microsoft Excel,10
710,Brazil,Clinical Psychologist,2015,Psychology,1
711,Brazil,Clinical Psychologist,2015,Psychotherapy,2
712,Brazil,Clinical Psychologist,2015,Counseling Psychology,3
713,Brazil,Clinical Psychologist,2015,Mental Health,4
714,Brazil,Clinical Psychologist,2015,Portuguese,5
715,Brazil,Clinical Psychologist,2015,Psychological Assessment,6
716,Brazil,Clinical Psychologist,2015,English,7
717,Brazil,Clinical Psychologist,2015,Microsoft PowerPoint,8
718,Brazil,Clinical Psychologist,2015,Working with Adolescents,9
719,Brazil,Clinical Psychologist,2015,Microsoft Word,10
720,Brazil,Co-Founder,2015,Business Planning,1
721,Brazil,Co-Founder,2015,Marketing Strategy,2
722,Brazil,Co-Founder,2015,Digital Marketing,3
723,Brazil,Co-Founder,2015,Business Strategy,4
724,Brazil,Co-Founder,2015,Entrepreneurship,5
725,Brazil,Co-Founder,2015,Strategic Planning,6
726,Brazil,Co-Founder,2015,Operating Systems,7
727,Brazil,Co-Founder,2015,Start-ups,8
728,Brazil,Co-Founder,2015,Negotiation,9
729,Brazil,Co-Founder,2015,Marketing,10
730,Brazil,College Teacher,2015,Portuguese,1
731,Brazil,College Teacher,2015,Teaching,2
732,Brazil,College Teacher,2015,Operating Systems,3
733,Brazil,College Teacher,2015,English,4
734,Brazil,College Teacher,2015,Microsoft PowerPoint,5
735,Brazil,College Teacher,2015,Higher Education,6
736,Brazil,College Teacher,2015,University Teaching,7
737,Brazil,College Teacher,2015,Microsoft Word,8
738,Brazil,College Teacher,2015,Research,9
739,Brazil,College Teacher,2015,Strategic Planning,10
740,Brazil,Commerce Specialist,2015,Negotiation,1
741,Brazil,Commerce Specialist,2015,Business Planning,2
742,Brazil,Commerce Specialist,2015,Strategic Planning,3
743,Brazil,Commerce Specialist,2015,Business Strategy,4
744,Brazil,Commerce Specialist,2015,Operating Systems,5
745,Brazil,Commerce Specialist,2015,Marketing Strategy,6
746,Brazil,Commerce Specialist,2015,Microsoft PowerPoint,7
747,Brazil,Commerce Specialist,2015,Sales Management,8
748,Brazil,Commerce Specialist,2015,Microsoft Word,9
749,Brazil,Commerce Specialist,2015,Team Leadership,10
750,Brazil,Commercial Agent,2015,Sales Management,1
751,Brazil,Commercial Agent,2015,Negotiation,2
752,Brazil,Commercial Agent,2015,Business Planning,3
753,Brazil,Commercial Agent,2015,Marketing Strategy,4
754,Brazil,Commercial Agent,2015,Strategic Planning,5
755,Brazil,Commercial Agent,2015,Business Strategy,6
756,Brazil,Commercial Agent,2015,Sales,7
757,Brazil,Commercial Agent,2015,Microsoft PowerPoint,8
758,Brazil,Commercial Agent,2015,Market Planning,9
759,Brazil,Commercial Agent,2015,Microsoft Word,10
760,Brazil,Commercial Analyst,2015,Negotiation,1
761,Brazil,Commercial Analyst,2015,Operating Systems,2
762,Brazil,Commercial Analyst,2015,Business Planning,3
763,Brazil,Commercial Analyst,2015,Microsoft PowerPoint,4
764,Brazil,Commercial Analyst,2015,Business Strategy,5
765,Brazil,Commercial Analyst,2015,Strategic Planning,6
766,Brazil,Commercial Analyst,2015,Portuguese,7
767,Brazil,Commercial Analyst,2015,Microsoft Word,8
768,Brazil,Commercial Analyst,2015,Marketing Strategy,9
769,Brazil,Commercial Analyst,2015,Team Leadership,10
770,Brazil,Commercial Assistant,2015,Negotiation,1
771,Brazil,Commercial Assistant,2015,Operating Systems,2
772,Brazil,Commercial Assistant,2015,Microsoft PowerPoint,3
773,Brazil,Commercial Assistant,2015,Microsoft Word,4
774,Brazil,Commercial Assistant,2015,Business Planning,5
775,Brazil,Commercial Assistant,2015,Strategic Planning,6
776,Brazil,Commercial Assistant,2015,Business Strategy,7
777,Brazil,Commercial Assistant,2015,Portuguese,8
778,Brazil,Commercial Assistant,2015,Marketing Strategy,9
779,Brazil,Commercial Assistant,2015,Sales,10
780,Brazil,Commercial Coordinator,2015,Business Planning,1
781,Brazil,Commercial Coordinator,2015,Negotiation,2
782,Brazil,Commercial Coordinator,2015,Operating Systems,3
783,Brazil,Commercial Coordinator,2015,Business Strategy,4
784,Brazil,Commercial Coordinator,2015,Portuguese,5
785,Brazil,Commercial Coordinator,2015,Strategic Planning,6
786,Brazil,Commercial Coordinator,2015,Marketing Strategy,7
787,Brazil,Commercial Coordinator,2015,Sales Management,8
788,Brazil,Commercial Coordinator,2015,Team Leadership,9
789,Brazil,Commercial Coordinator,2015,Microsoft PowerPoint,10
790,Brazil,Commercial Director,2015,Business Planning,1
791,Brazil,Commercial Director,2015,Negotiation,2
792,Brazil,Commercial Director,2015,Business Strategy,3
793,Brazil,Commercial Director,2015,Marketing Strategy,4
794,Brazil,Commercial Director,2015,Sales Management,5
795,Brazil,Commercial Director,2015,Strategic Planning,6
796,Brazil,Commercial Director,2015,Operating Systems,7
797,Brazil,Commercial Director,2015,Team Leadership,8
798,Brazil,Commercial Director,2015,Microsoft PowerPoint,9
799,Brazil,Commercial Director,2015,Portuguese,10
800,Brazil,Commercial Manager,2015,Business Planning,1
801,Brazil,Commercial Manager,2015,Negotiation,2
802,Brazil,Commercial Manager,2015,Sales Management,3
803,Brazil,Commercial Manager,2015,Business Strategy,4
804,Brazil,Commercial Manager,2015,Marketing Strategy,5
805,Brazil,Commercial Manager,2015,Operating Systems,6
806,Brazil,Commercial Manager,2015,Strategic Planning,7
807,Brazil,Commercial Manager,2015,Team Leadership,8
808,Brazil,Commercial Manager,2015,Portuguese,9
809,Brazil,Commercial Manager,2015,Microsoft PowerPoint,10
810,Brazil,Commercial Supervisor,2015,Business Planning,1
811,Brazil,Commercial Supervisor,2015,Negotiation,2
812,Brazil,Commercial Supervisor,2015,Sales Management,3
813,Brazil,Commercial Supervisor,2015,Operating Systems,4
814,Brazil,Commercial Supervisor,2015,Business Strategy,5
815,Brazil,Commercial Supervisor,2015,Strategic Planning,6
816,Brazil,Commercial Supervisor,2015,Marketing Strategy,7
817,Brazil,Commercial Supervisor,2015,Team Leadership,8
818,Brazil,Commercial Supervisor,2015,Portuguese,9
819,Brazil,Commercial Supervisor,2015,Microsoft PowerPoint,10
820,Brazil,Communications Analyst,2015,Internal Communications,1
821,Brazil,Communications Analyst,2015,Corporate Communications,2
822,Brazil,Communications Analyst,2015,Digital Marketing,3
823,Brazil,Communications Analyst,2015,Journalism,4
824,Brazil,Communications Analyst,2015,Marketing Strategy,5
825,Brazil,Communications Analyst,2015,Marketing,6
826,Brazil,Communications Analyst,2015,Social Media,7
827,Brazil,Communications Analyst,2015,Portuguese,8
828,Brazil,Communications Analyst,2015,Public Relations,9
829,Brazil,Communications Analyst,2015,Advertising,10
830,Brazil,Communications Specialist,2015,Digital Marketing,1
831,Brazil,Communications Specialist,2015,Corporate Communications,2
832,Brazil,Communications Specialist,2015,Internal Communications,3
833,Brazil,Communications Specialist,2015,Marketing Strategy,4
834,Brazil,Communications Specialist,2015,Social Media,5
835,Brazil,Communications Specialist,2015,Journalism,6
836,Brazil,Communications Specialist,2015,Marketing,7
