,country_name,industry_group_name,year,skill_name,impt_rank,rank_diff,highest_ss,closest_skill
367,Brazil,Legal,2021,Hearings,8,New,94.6120590683,Civil Litigation
368,Brazil,Legal,2021,Labor and Employment Law,9,New,89.0595621691,Legal Advice
369,Brazil,Legal,2021,Contract Law,10,New,97.3640897424,Legal Advice
370,Brazil,Manufacturing,2021,5S,1,0,100,5S
371,Brazil,Manufacturing,2021,PDCA Cycle,2,5,100,PDCA Cycle
372,Brazil,Manufacturing,2021,Portuguese,3,New,81.5274466411,PDCA Cycle
373,Brazil,Manufacturing,2021,Mechanics,4,New,74.7189573115,Continuous Improvement
374,Brazil,Manufacturing,2021,Operating Systems,5,4,100,Operating Systems
375,Brazil,Manufacturing,2021,Continuous Improvement,6,-3,100,Continuous Improvement
376,Brazil,Manufacturing,2021,Client-focused,7,New,70.2924797541,SAP Products
377,Brazil,Manufacturing,2021,Preventive Maintenance,8,New,80.7537380652,Continuous Improvement
378,Brazil,Manufacturing,2021,Kaizen,9,-7,100,Kaizen
379,Brazil,Manufacturing,2021,Total Productive Maintenance (TPM),10,New,95.3964695533,5S
380,Brazil,Media & Communications,2021,Portuguese,1,1,100,Portuguese
381,Brazil,Media & Communications,2021,Traffic Management,2,New,56.1060249524,Digital Media
382,Brazil,Media & Communications,2021,Propaganda,3,New,89.1195483208,Social Marketing
383,Brazil,Media & Communications,2021,Press Office,4,New,89.6724684148,Journalism
384,Brazil,Media & Communications,2021,Digital Marketing,5,-4,100,Digital Marketing
385,Brazil,Media & Communications,2021,Social Media,6,New,89.0411330427,Advertising
386,Brazil,Media & Communications,2021,Advertising,7,-4,100,Advertising
387,Brazil,Media & Communications,2021,Journalism,8,0,100,Journalism
388,Brazil,Media & Communications,2021,Copywriting,9,New,91.3278103031,Journalism
389,Brazil,Media & Communications,2021,Content Marketing,10,New,94.1010626582,Digital Marketing
390,Brazil,Nonprofit,2021,Portuguese,1,0,100,Portuguese
391,Brazil,Nonprofit,2021,Interpersonal Relationships,2,New,84.9228320693,Spanish
392,Brazil,Nonprofit,2021,Operating Systems,3,-1,100,Operating Systems
393,Brazil,Nonprofit,2021,Client-focused,4,New,78.7188919287,Team Leadership
394,Brazil,Nonprofit,2021,Administrative Assistance,5,New,66.2417413976,English
395,Brazil,Nonprofit,2021,Administration,6,New,77.1935308178,Team Leadership
396,Brazil,Nonprofit,2021,Education,7,New,73.5392111153,Spanish
397,Brazil,Nonprofit,2021,JavaScript,8,New,72.4857230717,Windows
398,Brazil,Nonprofit,2021,Informatics,9,New,63.1977077814,Team Leadership
399,Brazil,Nonprofit,2021,Spanish,10,-2,100,Spanish
400,Brazil,Public Administration,2021,Consumer Law,1,New,95.4746230983,Legal Advice
401,Brazil,Public Administration,2021,Portuguese,2,-1,100,Portuguese
402,Brazil,Public Administration,2021,Family Law,3,New,96.7059329672,Legal Assistance
403,Brazil,Public Administration,2021,Legal Assistance,4,5,100,Legal Assistance
404,Brazil,Public Administration,2021,Civil Litigation,5,-2,100,Civil Litigation
405,Brazil,Public Administration,2021,Legal Writing,6,-2,100,Legal Writing
406,Brazil,Public Administration,2021,Legal Research,7,1,100,Legal Research
407,Brazil,Public Administration,2021,Hearings,8,New,94.6120590683,Civil Litigation
408,Brazil,Public Administration,2021,Constitutional Law,9,New,94.679165684,Legal Writing
409,Brazil,Public Administration,2021,Criminal Law,10,New,92.9632369936,Legal Writing
410,Brazil,Public Safety,2021,Army,1,5,100,Army
411,Brazil,Public Safety,2021,Public Safety,2,New,76.7942980076,Command
412,Brazil,Public Safety,2021,Military Logistics,3,New,95.5710590547,Army
413,Brazil,Public Safety,2021,Military Training,4,New,97.3588473076,Military Operations
414,Brazil,Public Safety,2021,Portuguese,5,0,100,Portuguese
415,Brazil,Public Safety,2021,Military Operations,6,-3,100,Military Operations
416,Brazil,Public Safety,2021,Weapons Handling,7,New,97.4259082271,Military Operations
417,Brazil,Public Safety,2021,Military,8,-7,100,Military
418,Brazil,Public Safety,2021,Informatics,9,New,61.38535928,Windows
419,Brazil,Public Safety,2021,Surveillance,10,New,84.0107176184,Security
420,Brazil,Real Estate,2021,Real Estate Transactions,1,2,100,Real Estate Transactions
421,Brazil,Real Estate,2021,Portuguese,2,0,100,Portuguese
422,Brazil,Real Estate,2021,Client-focused,3,New,70.491242887,Business Planning
423,Brazil,Real Estate,2021,Residential Real Estate,4,5,100,Residential Real Estate
424,Brazil,Real Estate,2021,Real Property,5,New,96.7976793183,Real Estate Transactions
425,Brazil,Real Estate,2021,Real Estate,6,-5,100,Real Estate
426,Brazil,Real Estate,2021,Administrative Assistance,7,New,60.4469469531,Real Estate
427,Brazil,Real Estate,2021,Administration,8,New,66.0152956119,Business Planning
428,Brazil,Real Estate,2021,Client Prospecting,9,New,73.8335549159,Business Planning
429,Brazil,Real Estate,2021,Operating Systems,10,-5,100,Operating Systems
430,Brazil,Recreation & Travel,2021,Portuguese,1,0,100,Portuguese
431,Brazil,Recreation & Travel,2021,Food & Beverage,2,New,88.7754292364,Hotel Management
432,Brazil,Recreation & Travel,2021,Client-focused,3,New,70.1123404273,Portuguese
433,Brazil,Recreation & Travel,2021,Tourism,4,-2,100,Tourism
434,Brazil,Recreation & Travel,2021,Physical Education,5,New,54.34172105,Commercial Aviation
435,Brazil,Recreation & Travel,2021,Operating Systems,6,-3,100,Operating Systems
436,Brazil,Recreation & Travel,2021,Interpersonal Relationships,7,New,71.0543924556,Portuguese
437,Brazil,Recreation & Travel,2021,Agility,8,New,59.0244242132,Portuguese
438,Brazil,Recreation & Travel,2021,Administration,9,New,65.4052391533,Hotel Management
439,Brazil,Recreation & Travel,2021,Administrative Assistance,10,New,61.0655827112,Hotel Management
440,Brazil,Retail,2021,Retail Sales,1,New,92.1079484551,Retail
441,Brazil,Retail,2021,Retail,2,1,100,Retail
442,Brazil,Retail,2021,Client-focused,3,New,78.7188919287,Team Leadership
443,Brazil,Retail,2021,Commerce,4,New,72.8506675524,Team Leadership
444,Brazil,Retail,2021,Portuguese,5,-3,100,Portuguese
445,Brazil,Retail,2021,Operating Systems,6,-5,100,Operating Systems
446,Brazil,Retail,2021,Agility,7,New,62.60401088,Team Leadership
447,Brazil,Retail,2021,Administration,8,New,77.1935308178,Team Leadership
448,Brazil,Retail,2021,Client Prospecting,9,New,77.4732156778,Sales Management
449,Brazil,Retail,2021,Cashiering,10,New,79.1916512535,Retail
450,Brazil,Software & IT Services,2021,Operating Systems,1,0,100,Operating Systems
451,Brazil,Software & IT Services,2021,Scrum,2,6,100,Scrum
452,Brazil,Software & IT Services,2021,Git,3,New,84.9791479081,Unified Modeling Language (UML)
453,Brazil,Software & IT Services,2021,Portuguese,4,New,92.5976842123,DOS
454,Brazil,Software & IT Services,2021,JavaScript,5,New,92.4048816124,SQL
455,Brazil,Software & IT Services,2021,SQL,6,-1,100,SQL
456,Brazil,Software & IT Services,2021,Node.js,7,New,85.9029609512,SQL
457,Brazil,Software & IT Services,2021,TypeScript,8,New,82.0344005841,SQL
458,Brazil,Software & IT Services,2021,Spring Boot,9,New,83.5975741394,SQL
459,Brazil,Software & IT Services,2021,Client-focused,10,New,66.4025272586,DOS
460,Brazil,Transportation & Logistics,2021,Transportation,1,1,100,Transportation
461,Brazil,Transportation & Logistics,2021,Conveyancing,2,New,39.7612211533,Transportation
462,Brazil,Transportation & Logistics,2021,Operating Systems,3,1,100,Operating Systems
463,Brazil,Transportation & Logistics,2021,Portuguese,4,4,100,Portuguese
464,Brazil,Transportation & Logistics,2021,Client-focused,5,New,70.2924797541,SAP Products
465,Brazil,Transportation & Logistics,2021,Logistics Management,6,-5,100,Logistics Management
466,Brazil,Transportation & Logistics,2021,Warehouse Operations,7,2,100,Warehouse Operations
467,Brazil,Transportation & Logistics,2021,5S,8,-5,100,5S
468,Brazil,Transportation & Logistics,2021,Administration,9,New,71.0130092863,SAP Products
469,Brazil,Transportation & Logistics,2021,Administrative Assistance,10,New,63.1329058628,SAP Products
470,Brazil,Wellness & Fitness,2021,Nursing,1,New,93.8841364023,Hospitals
471,Brazil,Wellness & Fitness,2021,Patient Care,2,New,84.4380129858,Hospitals
472,Brazil,Wellness & Fitness,2021,Wellness,3,2,100,Wellness
473,Brazil,Wellness & Fitness,2021,Portuguese,4,-1,100,Portuguese
474,Brazil,Wellness & Fitness,2021,Physical Therapy,5,5,100,Physical Therapy
475,Brazil,Wellness & Fitness,2021,Psychotherapy,6,New,87.5538693736,Medicine
476,Brazil,Wellness & Fitness,2021,Client-focused,7,New,70.1123404273,Portuguese
477,Brazil,Wellness & Fitness,2021,Clinical Nutrition,8,New,85.4638799572,Wellness
478,Brazil,Wellness & Fitness,2021,Health Promotion,9,New,84.3717188532,Wellness
479,Brazil,Wellness & Fitness,2021,Physical Education,10,New,85.9089816349,Fitness
480,Canada,Agriculture,2021,Agriculture,1,0,100,Agriculture
481,Canada,Agriculture,2021,Agronomy,2,3,100,Agronomy
482,Canada,Agriculture,2021,Agricultural Production,3,New,93.0128864673,Agriculture
483,Canada,Agriculture,2021,Agribusiness,4,-2,100,Agribusiness
484,Canada,Agriculture,2021,Organic Farming,5,New,94.2992424916,Sustainable Agriculture
485,Canada,Agriculture,2021,Farms,6,-3,100,Farms
486,Canada,Agriculture,2021,Cattle,7,New,95.632664993,Farms
487,Canada,Agriculture,2021,WHMIS,8,New,55.402945527,Food Industry
488,Canada,Agriculture,2021,Farm Equipment,9,New,81.2735345693,Farms
489,Canada,Agriculture,2021,Sustainable Agriculture,10,-6,100,Sustainable Agriculture
490,Canada,Arts,2021,Portrait Photography,1,6,100,Portrait Photography
491,Canada,Arts,2021,Fine Art,2,0,100,Fine Art
492,Canada,Arts,2021,Photography,3,2,100,Photography
493,Canada,Arts,2021,Adobe Lightroom,4,New,95.2664410705,Digital Photography
494,Canada,Arts,2021,Visual Arts,5,-2,100,Visual Arts
495,Canada,Arts,2021,Product Photography,6,New,94.6720405078,Portrait Photography
496,Canada,Arts,2021,Commercial Photography,7,New,98.2596300407,Portrait Photography
497,Canada,Arts,2021,Studio Photography,8,New,97.7287473808,Portrait Photography
498,Canada,Arts,2021,Digital Photography,9,-1,100,Digital Photography
499,Canada,Arts,2021,Lifestyle Photography,10,New,96.2984195022,Portrait Photography
500,Canada,Construction,2021,Construction Management,1,2,100,Construction Management
501,Canada,Construction,2021,Construction,2,0,100,Construction
502,Canada,Construction,2021,Construction Safety,3,1,100,Construction Safety
503,Canada,Construction,2021,Blueprint Reading,4,New,86.2413785369,Construction Safety
504,Canada,Construction,2021,WHMIS,5,New,74.0861371961,Construction Safety
505,Canada,Construction,2021,Carpentry,6,New,88.2794101538,Renovation
506,Canada,Construction,2021,Bluebeam,7,New,80.2178142621,Construction Management
507,Canada,Construction,2021,Construction Estimating,8,New,93.1490031621,Project Estimation
508,Canada,Construction,2021,Project Estimation,9,-2,100,Project Estimation
509,Canada,Construction,2021,AutoCAD,10,New,83.8218777469,Construction
510,Canada,Consumer Goods,2021,WHMIS,1,New,68.332389115,Time Management
511,Canada,Consumer Goods,2021,Time Management,2,2,100,Time Management
512,Canada,Consumer Goods,2021,Organization Skills,3,New,90.6710110405,Time Management
513,Canada,Consumer Goods,2021,Multitasking,4,New,91.3417740761,Time Management
514,Canada,Consumer Goods,2021,Customer Service,5,New,87.4262523695,Time Management
515,Canada,Consumer Goods,2021,Retail Sales,6,4,100,Retail Sales
516,Canada,Consumer Goods,2021,Consumer Services,7,New,84.3546616665,Time Management
517,Canada,Consumer Goods,2021,Inventory Management,8,-5,100,Inventory Management
518,Canada,Consumer Goods,2021,Problem Solving,9,New,88.9078271653,Time Management
519,Canada,Consumer Goods,2021,Retail,10,-9,100,Retail
520,Canada,Corporate Services,2021,QuickBooks,1,5,100,QuickBooks
521,Canada,Corporate Services,2021,WHMIS,2,New,68.332389115,Time Management
522,Canada,Corporate Services,2021,Bookkeeping,3,New,95.4062876962,QuickBooks
523,Canada,Corporate Services,2021,Time Management,4,-3,100,Time Management
524,Canada,Corporate Services,2021,Data Entry,5,New,86.970272625,Time Management
525,Canada,Corporate Services,2021,CaseWare Software,6,New,90.7755237853,Financial Accounting
526,Canada,Corporate Services,2021,Organization Skills,7,New,90.6710110405,Time Management
527,Canada,Corporate Services,2021,Tax Preparation,8,New,96.6432307342,Income Tax
528,Canada,Corporate Services,2021,Coaching,9,-7,100,Coaching
529,Canada,Corporate Services,2021,Recruiting,10,New,82.1682830365,Coaching
530,Canada,Design,2021,Adobe Creative Suite,1,4,100,Adobe Creative Suite
531,Canada,Design,2021,Adobe InDesign,2,2,100,Adobe InDesign
532,Canada,Design,2021,Revit,3,New,96.4217819735,SketchUp
533,Canada,Design,2021,Adobe Illustrator,4,4,100,Adobe Illustrator
534,Canada,Design,2021,Branding & Identity,5,New,91.3221922357,Adobe Creative Suite
535,Canada,Design,2021,SketchUp,6,4,100,SketchUp
536,Canada,Design,2021,Logo Design,7,New,93.9892048864,Adobe Illustrator
537,Canada,Design,2021,Graphic Design,8,New,96.9259185336,Adobe Creative Suite
538,Canada,Design,2021,Illustration,9,New,93.3930337411,Adobe Illustrator
539,Canada,Design,2021,Adobe Photoshop,10,New,93.2918316518,Adobe Illustrator
540,Canada,Education,2021,Python (Programming Language),1,New,53.5918223055,Teaching
541,Canada,Education,2021,Teaching,2,4,100,Teaching
542,Canada,Education,2021,R (Programming Language),3,New,56.2910751432,Teaching
543,Canada,Education,2021,MATLAB,4,New,60.7539485736,Teaching
544,Canada,Education,2021,Higher Education,5,-3,100,Higher Education
545,Canada,Education,2021,Public Speaking,6,New,92.7899963075,Teaching
546,Canada,Education,2021,Critical Thinking,7,New,72.6103313371,Community Outreach
547,Canada,Education,2021,French,8,New,65.7392324406,Teaching
548,Canada,Education,2021,Curriculum Development,9,-8,100,Curriculum Development
549,Canada,Education,2021,WHMIS,10,New,49.0292650674,Community Outreach
550,Canada,Energy & Mining,2021,Oil & Gas Industry,1,New,98.0913408573,Energy Industry
551,Canada,Energy & Mining,2021,Oil & Gas,2,1,100,Oil & Gas
552,Canada,Energy & Mining,2021,WHMIS,3,New,83.3969907543,Supervisory Skills
553,Canada,Energy & Mining,2021,Petroleum,4,-3,100,Petroleum
554,Canada,Energy & Mining,2021,Energy Industry,5,-1,100,Energy Industry
555,Canada,Energy & Mining,2021,Heavy Equipment,6,New,81.1292431337,Supervisory Skills
556,Canada,Energy & Mining,2021,Mining,7,New,86.268988526,Petroleum
557,Canada,Energy & Mining,2021,Pipelines,8,0,100,Pipelines
558,Canada,Energy & Mining,2021,Oilfield,9,New,96.7157356781,Upstream
559,Canada,Energy & Mining,2021,Energy,10,-4,100,Energy
560,Canada,Entertainment,2021,Video Production,1,4,100,Video Production
561,Canada,Entertainment,2021,Film Production,2,6,100,Film Production
562,Canada,Entertainment,2021,Video Editing,3,New,97.2779021615,Video Production
563,Canada,Entertainment,2021,Audio Engineering,4,New,91.2593139241,Music
564,Canada,Entertainment,2021,Audio Recording,5,New,96.0820132795,Music
565,Canada,Entertainment,2021,Adobe Premiere Pro,6,New,89.7401896216,Video Production
566,Canada,Entertainment,2021,Music Production,7,New,96.9314140941,Music
567,Canada,Entertainment,2021,Music Composition,8,New,96.381071825,Music
568,Canada,Entertainment,2021,Audio Editing,9,New,90.595722865,Video Production
569,Canada,Entertainment,2021,Video Post-Production,10,-3,100,Video Post-Production
570,Canada,Finance,2021,Financial Services,1,2,100,Financial Services
571,Canada,Finance,2021,Banking,2,3,100,Banking
572,Canada,Finance,2021,Insurance,3,3,100,Insurance
573,Canada,Finance,2021,Mutual Funds,4,-3,100,Mutual Funds
574,Canada,Finance,2021,Investments,5,-3,100,Investments
575,Canada,Finance,2021,Retail Banking,6,New,96.4331106683,Credit
576,Canada,Finance,2021,Mortgage Lending,7,2,100,Mortgage Lending
577,Canada,Finance,2021,Financial Advisory,8,New,96.9386958173,Wealth Management
578,Canada,Finance,2021,Financial Planning,9,New,89.1253472014,Financial Services
579,Canada,Finance,2021,Financial Analysis,10,New,89.1087080142,Banking
580,Canada,Hardware & Networking,2021,Telecommunications,1,1,100,Telecommunications
581,Canada,Hardware & Networking,2021,Jira,2,New,73.8054073508,Integration
582,Canada,Hardware & Networking,2021,Python (Programming Language),3,New,64.7846173889,Integration
583,Canada,Hardware & Networking,2021,Career Management,4,New,53.6795489825,Customer Experience
584,Canada,Hardware & Networking,2021,Kubernetes,5,New,68.2571801374,Integration
585,Canada,Hardware & Networking,2021,Amazon Web Services (AWS),6,New,72.9997573572,Integration
